11.614, -16.0, 7.0, 279.0, 3.28, 7.09, -127.25
11.634, -15.0, 9.0, 240.0, 3.48, 7.26, -127.16
11.655, 2.0, -8.0, 268.0, 3.75, 7.5, -127.07
11.673, -1.0, 1.0, 262.0, 3.56, 7.29, -127.0
11.695, -12.0, 1.0, 251.0, 3.56, 7.09, -126.88
11.714, -19.0, 18.0, 242.0, 3.53, 7.17, -126.77
11.735, -13.0, -1.0, 264.0, 3.95, 7.44, -126.64
11.754, -26.0, 6.0, 214.0, 3.9, 7.45, -126.6
11.776, -19.0, -3.0, 267.0, 4.12, 8.02, -126.51
11.794, -14.0, 7.0, 234.0, 4.01, 8.15, -126.47
11.814, -17.0, 2.0, 260.0, 4.17, 8.19, -126.41
11.834, -18.0, 8.0, 245.0, 4.17, 8.14, -126.37
11.854, -15.0, 7.0, 277.0, 4.28, 8.15, -126.3
11.874, -14.0, -6.0, 209.0, 4.32, 7.96, -126.25
11.895, -2.0, 1.0, 281.0, 4.31, 7.94, -126.19
11.914, -18.0, 23.0, 317.0, 4.18, 7.71, -126.12
11.934, -12.0, -2.0, 205.0, 4.55, 7.93, -126.04
11.953, -5.0, -4.0, 286.0, 4.65, 8.29, -125.99
11.973, -9.0, 3.0, 259.0, 4.5, 8.28, -126.0
11.995, -17.0, 7.0, 246.0, 4.49, 8.29, -126.01
12.015, -16.0, 2.0, 257.0, 4.58, 8.45, -125.99
12.035, -22.0, 14.0, 298.0, 4.54, 8.73, -125.99
12.054, -19.0, -4.0, 224.0, 4.77, 8.95, -125.95
12.075, -7.0, 1.0, 220.0, 4.73, 9.06, -125.93
12.094, -10.0, 1.0, 247.0, 4.73, 8.85, -125.91
12.114, -22.0, -1.0, 239.0, 4.59, 8.39, -125.9
12.135, -17.0, 1.0, 335.0, 4.47, 8.43, -125.88
12.153, -20.0, 0.0, 272.0, 4.54, 8.6, -125.82
12.173, -7.0, -6.0, 260.0, 4.41, 8.65, -125.79
12.193, -5.0, -6.0, 297.0, 4.11, 8.47, -125.75
12.213, -7.0, -1.0, 256.0, 3.97, 8.52, -125.69
